Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19950530.48.112,Summary,1995-05-30,19:15:00,3,Texas,-,-,0,0,0,200,2,Gray,-,-,-,-,-,-,-,-,-,-,-,-,,35.35,-100.9,-,-,1,,601,Unmodified
19950531.48.113,Summary,1995-05-31,09:33:00,3,Texas,-,-,0,0,0,20,0.2,Lamb,-,-,-,-,-,-,-,-,-,-,-,-,,34.28,-102.3,-,-,1,,602,Unmodified
19950531.48.114,Summary,1995-05-31,12:30:00,3,Texas,-,-,0,0,0,23,0.1,Gray,-,-,-,-,-,-,-,-,-,-,-,-,,35.32,-100.95,-,-,1,,603,Unmodified
19950531.48.115,Summary,1995-05-31,15:30:00,3,Texas,-,-,1,0,0,50,0.5,Scurry,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.63,-100.75,-,-,1,,604,Unmodified
19950531.48.116,Summary,1995-05-31,15:35:00,3,Texas,-,-,0,0,0,10,0.1,Taylor,-,-,-,-,-,-,-,-,-,-,-,-,,32.48,-100.13,-,-,1,,605,Unmodified
19950531.48.117,Summary,1995-05-31,15:50:00,3,Texas,-,-,0,0,0,20,0.2,Nolan,-,-,-,-,-,-,-,-,-,-,-,-,,32.42,-100.4,-,-,1,,606,Unmodified
19950531.48.118,Summary,1995-05-31,16:02:00,3,Texas,-,-,0,0,0,10,0.1,Taylor,-,-,-,-,-,-,-,-,-,-,-,-,,32.22,-100.02,-,-,1,,607,Unmodified
19950531.48.119,Summary,1995-05-31,16:15:00,3,Texas,-,-,1,0,0,50,8,Coke,-,-,-,-,-,-,-,-,-,-,-,-,,31.88,-100.28,31.77,-100.28,1,,608,Unmodified
19950531.48.120,Summary,1995-05-31,16:33:00,3,Texas,-,-,0,0,0,50,6,Runnels,-,-,-,-,-,-,-,-,-,-,-,-,,31.75,-100.07,-,-,1,,609,Unmodified
19950531.48.121,Summary,1995-05-31,17:32:00,3,Texas,-,-,0,0,0,10,0.1,Tom Green,-,-,-,-,-,-,-,-,-,-,-,-,,31.52,-100.43,-,-,1,,610,Unmodified
19950531.48.122,Summary,1995-05-31,17:35:00,3,Texas,-,-,0,0,0,10,0.1,Concho,-,-,-,-,-,-,-,-,-,-,-,-,,31.52,-99.7,-,-,1,,611,Unmodified
19950531.48.123,Summary,1995-05-31,18:11:00,3,Texas,-,-,0,0,0,10,0.1,Concho,-,-,-,-,-,-,-,-,-,-,-,-,,31.55,-100.08,-,-,1,,612,Unmodified
19950531.48.124,Summary,1995-05-31,18:15:00,3,Texas,-,-,0,0,0,10,0.1,McCulloch,-,-,-,-,-,-,-,-,-,-,-,-,,31.13,-99.35,-,-,1,,613,Unmodified
19950602.48.125,Summary,1995-06-02,17:00:00,3,Texas,-,-,0,0,0,20,0.2,Lamb,-,-,-,-,-,-,-,-,-,-,-,-,,34.22,-102.08,-,-,1,,619,Unmodified
19950602.35.4,Summary,1995-06-02,17:20:00,3,New Mexico,Texas,-,1,0,0,150,11,Quay,Hartley,-,-,-,-,-,-,-,-,-,-,-,,35.65,-103.05,35.72,-102.9,2,,621,Unmodified
19950602.35.4,State,1995-06-02,17:20:00,3,New Mexico,,,1,0,0,150,2,Quay,-,-,-,-,-,-,-,-,-,-,-,-,,35.65,-103.05,35.67,-103.02,2,,621,Unmodified
19950602.35.4,State,1995-06-02,17:25:00,3,Texas,,,1,0,0,150,9,Hartley,-,-,-,-,-,-,-,-,-,-,-,-,,35.67,-103.02,35.72,-102.9,2,,621,Unmodified
19950602.48.127,Summary,1995-06-02,17:35:00,3,Texas,-,-,3,0,12,500,10,Parmer,-,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,34.6,-102.78,34.73,-102.73,1,,622,Unmodified
19950602.48.128,Summary,1995-06-02,17:43:00,3,Texas,-,-,0,0,0,20,0.2,Hale,-,-,-,-,-,-,-,-,-,-,-,-,,34.3,-101.92,-,-,1,,623,Unmodified
19950602.48.129,Summary,1995-06-02,17:45:00,3,Texas,-,-,1,0,0,200,1,Castro,-,-,-,-,-,-,-,-,-,-,-,-,,34.38,-102.02,-,-,1,,624,Unmodified
19950602.48.130,Summary,1995-06-02,18:00:00,3,Texas,-,-,0,0,0,20,0.2,Hale,-,-,-,-,-,-,-,-,-,-,-,-,,34.3,-101.87,-,-,1,,625,Unmodified
19950602.48.131,Summary,1995-06-02,18:22:00,3,Texas,-,-,0,0,0,73,0.5,Castro,-,-,-,-,-,-,-,-,-,-,-,-,,34.67,-102.32,-,-,1,,626,Unmodified
19950602.48.132,Summary,1995-06-02,19:00:00,3,Texas,-,-,0,0,0,100,1,Castro,-,-,-,-,-,-,-,-,-,-,-,-,,34.6,-102.1,-,-,1,,627,Unmodified
19950602.48.133,Summary,1995-06-02,19:02:00,3,Texas,-,-,2,0,3,100,6,Castro,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.5,-102.32,34.57,-102.28,1,,628,Unmodified
19950602.48.134,Summary,1995-06-02,19:02:00,3,Texas,-,-,0,0,0,50,0.2,Swisher,-,-,-,-,-,-,-,-,-,-,-,-,,34.58,-101.77,-,-,1,,629,Unmodified
19950602.48.135,Summary,1995-06-02,19:18:00,3,Texas,-,-,1,0,0,150,11,Swisher,-,-,-,-,-,-,-,-,-,-,-,-,,34.62,-101.87,34.63,-101.63,1,,630,Unmodified
19950602.48.136,Summary,1995-06-02,19:30:00,3,Texas,-,-,0,0,0,20,0.2,Yoakum,-,-,-,-,-,-,-,-,-,-,-,-,,32.95,-102.88,-,-,1,,631,Unmodified
19950603.48.137,Summary,1995-06-03,15:39:00,3,Texas,-,-,0,0,0,50,1,Hall,-,-,-,-,-,-,-,-,-,-,-,-,,34.6,-100.63,-,-,1,,633,Unmodified
19950603.48.138,Summary,1995-06-03,17:02:00,3,Texas,-,-,0,0,0,50,1,Childress,-,-,-,-,-,-,-,-,-,-,-,-,,34.55,-100.42,-,-,1,,635,Unmodified
19950603.48.139,Summary,1995-06-03,17:02:00,3,Texas,-,-,0,0,0,100,3,Childress,-,-,-,-,-,-,-,-,-,-,-,-,,34.55,-100.42,34.58,-100.32,1,,636,Unmodified
19950603.48.140,Summary,1995-06-03,17:05:00,3,Texas,-,-,0,0,0,73,0.5,Childress,-,-,-,-,-,-,-,-,-,-,-,-,,34.58,-100.38,-,-,1,,637,Unmodified
19950603.48.141,Summary,1995-06-03,17:09:00,3,Texas,-,-,1,0,0,100,1,Childress,-,-,-,-,-,-,-,-,-,-,-,-,,34.58,-100.38,-,-,1,,638,Unmodified
19950603.48.142,Summary,1995-06-03,17:14:00,3,Texas,-,-,0,0,0,50,0.2,Childress,-,-,-,-,-,-,-,-,-,-,-,-,,34.6,-100.38,-,-,1,,640,Unmodified
19950603.48.143,Summary,1995-06-03,17:40:00,3,Texas,-,-,0,0,0,100,1,Childress,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.47,-100.2,-,-,1,,641,Unmodified
19950603.48.144,Summary,1995-06-03,18:05:00,3,Texas,-,-,0,0,0,100,0.5,Childress,-,-,-,-,-,-,-,-,-,-,-,-,,34.33,-100.17,-,-,1,,642,Unmodified
19950603.48.145,Summary,1995-06-03,19:00:00,3,Texas,Oklahoma,-,0,0,0,23,0.2,Hardeman,Harmon,-,-,-,-,-,-,-,-,-,-,-,,34.57,-99.88,34.6,-99.88,2,,643,Unmodified
19950603.48.145,State,1995-06-03,19:00:00,3,Oklahoma,,,0,0,0,23,0.1,Harmon,-,-,-,-,-,-,-,-,-,-,-,-,,34.6,-99.88,34.6,-99.88,2,,643,Unmodified
19950603.48.145,State,1995-06-03,19:00:00,3,Texas,,,0,0,0,23,0.1,Hardeman,-,-,-,-,-,-,-,-,-,-,-,-,,34.57,-99.88,34.6,-99.88,2,,643,Unmodified
19950603.48.146,Summary,1995-06-03,21:15:00,3,Texas,-,-,1,0,1,200,0.5,Childress,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.42,-100.22,-,-,1,,646,Unmodified
19950603.48.147,Summary,1995-06-03,22:40:00,3,Texas,-,-,0,0,0,73,1,Briscoe,-,-,-,-,-,-,-,-,-,-,-,-,,34.37,-101.13,-,-,1,,648,Unmodified
19950604.48.148,Summary,1995-06-04,13:50:00,3,Texas,-,-,1,0,0,50,2,Castro,-,-,-,-,-,-,-,-,-,-,-,-,,34.53,-102.35,-,-,1,,651,Unmodified
19950604.48.149,Summary,1995-06-04,13:50:00,3,Texas,-,-,0,0,0,20,0.2,Hockley,-,-,-,-,-,-,-,-,-,-,-,-,,33.53,-102.28,-,-,1,,652,Unmodified
19950604.48.150,Summary,1995-06-04,14:00:00,3,Texas,-,-,1,0,0,100,3,Castro,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.38,-102.35,34.38,-102.3,1,,653,Unmodified
19950604.48.151,Summary,1995-06-04,14:00:00,3,Texas,-,-,0,0,0,10,0.1,Castro,-,-,-,-,-,-,-,-,-,-,-,-,,34.38,-102.35,-,-,1,,654,Unmodified
19950604.48.152,Summary,1995-06-04,14:00:00,3,Texas,-,-,0,0,0,10,0.1,Castro,-,-,-,-,-,-,-,-,-,-,-,-,,34.38,-102.35,-,-,1,,655,Unmodified
19950604.48.153,Summary,1995-06-04,14:00:00,3,Texas,-,-,0,0,0,10,0.1,Castro,-,-,-,-,-,-,-,-,-,-,-,-,,34.38,-102.35,-,-,1,,656,Unmodified
19950604.48.154,Summary,1995-06-04,14:00:00,3,Texas,-,-,0,0,0,10,0.1,Castro,-,-,-,-,-,-,-,-,-,-,-,-,,34.38,-102.35,-,-,1,,657,Unmodified
19950604.48.155,Summary,1995-06-04,14:00:00,3,Texas,-,-,0,0,0,10,0.1,Castro,-,-,-,-,-,-,-,-,-,-,-,-,,34.38,-102.35,-,-,1,,658,Unmodified
19950604.48.156,Summary,1995-06-04,14:12:00,3,Texas,-,-,0,0,0,50,0.5,Castro,-,-,-,-,-,-,-,-,-,-,-,-,,34.32,-102.3,-,-,1,,659,Unmodified
19950604.48.157,Summary,1995-06-04,16:30:00,3,Texas,-,-,0,0,0,40,0.2,Dawson,-,-,-,-,-,-,-,-,-,-,-,-,,32.92,-102.22,-,-,1,,660,Unmodified
19950604.48.158,Summary,1995-06-04,18:29:00,3,Texas,-,-,1,0,0,110,2,Dawson,-,-,-,-,-,-,-,-,-,-,-,-,,32.68,-102.1,-,-,1,,661,Unmodified
19950605.48.159,Summary,1995-06-05,14:43:00,3,Texas,-,-,0,0,0,20,0.2,Floyd,-,-,-,-,-,-,-,-,-,-,-,-,,34.28,-101.38,-,-,1,,670,Unmodified
19950605.48.160,Summary,1995-06-05,14:55:00,3,Texas,-,-,0,0,0,20,0.3,Floyd,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.23,-101.28,-,-,1,,671,Unmodified
19950605.48.161,Summary,1995-06-05,15:05:00,3,Texas,-,-,2,0,0,350,13,Floyd,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.02,-101.18,33.83,-101.08,1,,672,Unmodified
19950605.48.162,Summary,1995-06-05,16:05:00,3,Texas,-,-,0,0,0,20,0.2,Dickens,-,-,-,-,-,-,-,-,-,-,-,-,,33.78,-100.98,-,-,1,,674,Unmodified
19950605.48.163,Summary,1995-06-05,16:37:00,3,Texas,-,-,0,0,0,20,0.2,Dickens,-,-,-,-,-,-,-,-,-,-,-,-,,33.68,-100.9,-,-,1,,676,Unmodified
19950605.48.164,Summary,1995-06-05,17:08:00,3,Texas,-,-,0,0,0,10,0.1,Haskell,-,-,-,-,-,-,-,-,-,-,-,-,,33.32,-99.75,-,-,1,,677,Unmodified
19950605.48.165,Summary,1995-06-05,17:42:00,3,Texas,-,-,0,0,0,10,0.1,Haskell,-,-,-,-,-,-,-,-,-,-,-,-,,33.33,-99.9,-,-,1,,678,Unmodified
19950605.48.166,Summary,1995-06-05,17:52:00,3,Texas,-,-,0,0,0,20,0.2,Stonewall,-,-,-,-,-,-,-,-,-,-,-,-,,33.25,-100.12,-,-,1,,679,Unmodified
19950605.48.167,Summary,1995-06-05,18:04:00,3,Texas,-,-,0,0,0,20,0.2,Kent,-,-,-,-,-,-,-,-,-,-,-,-,,33.2,-100.63,-,-,1,,680,Unmodified
19950608.48.168,Summary,1995-06-08,15:27:00,3,Texas,-,-,0,0,0,50,0.1,Gray,-,-,-,-,-,-,-,-,-,-,-,-,,35.42,-101.03,-,-,1,,720,Unmodified
19950608.48.169,Summary,1995-06-08,15:31:00,3,Texas,-,-,4,0,7,200,3,Gray,-,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,35.5,-101.02,35.53,-100.97,1,,721,Unmodified
19950608.48.170,Summary,1995-06-08,15:50:00,3,Texas,-,-,0,0,0,100,0.3,Gray,-,-,-,-,-,-,-,-,-,-,-,-,,35.53,-100.93,-,-,1,,722,Unmodified
19950608.48.171,Summary,1995-06-08,15:50:00,3,Texas,-,-,2,0,0,40,6,Gray,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.55,-100.93,35.63,-100.85,1,,723,Unmodified
19950608.48.172,Summary,1995-06-08,15:55:00,3,Texas,-,-,1,0,0,200,3,Roberts,-,-,-,-,-,-,-,-,-,-,-,-,,35.82,-100.78,35.87,-100.63,1,,724,Unmodified
19950608.48.173,Summary,1995-06-08,16:00:00,3,Texas,-,-,1,0,0,250,2,Gray,-,-,-,-,-,-,-,-,-,-,-,-,,35.6,-100.93,-,-,1,,725,Unmodified
19950608.48.174,Summary,1995-06-08,16:15:00,3,Texas,-,-,0,0,0,73,1,Ochiltree,-,-,-,-,-,-,-,-,-,-,-,-,,36.07,-100.8,-,-,1,,727,Unmodified
19950608.48.175,Summary,1995-06-08,16:19:00,3,Texas,-,-,0,0,0,100,2,Donley,-,-,-,-,-,-,-,-,-,-,-,-,,34.87,-100.98,-,-,1,,728,Unmodified
19950608.48.176,Summary,1995-06-08,16:35:00,3,Texas,-,-,1,0,0,250,10,Roberts,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.7,-100.8,35.78,-100.63,1,,730,Unmodified
19950608.48.177,Summary,1995-06-08,16:55:00,3,Texas,-,-,2,0,0,500,10,Donley,-,-,-,-,-,-,-,-,-,-,-,-,,35.05,-100.83,35.1,-100.77,1,,732,Unmodified
19950608.48.178,Summary,1995-06-08,16:59:00,3,Texas,-,-,2,0,0,200,4,Gray,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.18,-100.65,35.23,-100.62,1,,733,Unmodified
19950608.48.179,Summary,1995-06-08,17:10:00,3,Texas,-,-,2,0,0,400,9,Donley,Gray,-,-,-,-,-,-,-,-,-,-,-,,35.12,-100.75,35.2,-100.7,1,,734,Unmodified
19950608.48.180,Summary,1995-06-08,17:10:00,3,Texas,-,-,0,0,0,100,2,Gray,-,-,-,-,-,-,-,-,-,-,-,-,,35.22,-100.77,-,-,1,,735,Unmodified
19950608.48.181,Summary,1995-06-08,17:21:00,3,Texas,-,-,0,0,0,50,1,Gray,-,-,-,-,-,-,-,-,-,-,-,-,,35.2,-100.65,-,-,1,,736,Unmodified
19950608.48.182,Summary,1995-06-08,17:35:00,3,Texas,-,-,4,0,0,600,29,Gray,Wheeler,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.25,-100.6,35.55,-100.38,1,,737,Unmodified
19950608.48.183,Summary,1995-06-08,17:43:00,3,Texas,-,-,0,0,0,150,4,Hemphill,-,-,-,-,-,-,-,-,-,-,-,-,,35.97,-100.47,36.03,-100.38,1,,738,Unmodified
19950608.48.184,Summary,1995-06-08,17:53:00,3,Texas,-,-,0,0,0,50,0.5,Roberts,-,-,-,-,-,-,-,-,-,-,-,-,,36.02,-100.73,-,-,1,,739,Unmodified
19950608.48.185,Summary,1995-06-08,17:55:00,3,Texas,-,-,0,0,0,10,0.1,Gray,-,-,-,-,-,-,-,-,-,-,-,-,,35.25,-100.6,-,-,1,,740,Unmodified
19950608.48.186,Summary,1995-06-08,17:55:00,3,Texas,-,-,0,0,0,10,0.1,Gray,-,-,-,-,-,-,-,-,-,-,-,-,,35.25,-100.6,-,-,1,,741,Unmodified
19950608.48.187,Summary,1995-06-08,18:45:00,3,Texas,-,-,4,0,0,2200,15,Wheeler,Hemphill,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,35.5,-100.22,35.68,-100.1,1,,743,Unmodified
19950609.48.188,Summary,1995-06-09,15:53:00,3,Texas,-,-,0,0,0,20,0.1,Hardeman,-,-,-,-,-,-,-,-,-,-,-,-,,34.18,-99.53,-,-,1,,759,Unmodified
19950609.48.189,Summary,1995-06-09,15:59:00,3,Texas,-,-,0,0,0,23,0.1,Hardeman,-,-,-,-,-,-,-,-,-,-,-,-,,34.15,-99.5,-,-,1,,760,Unmodified
19950609.48.190,Summary,1995-06-09,16:00:00,3,Texas,-,-,0,0,0,30,0.1,Hardeman,-,-,-,-,-,-,-,-,-,-,-,-,,34.15,-99.5,-,-,1,,761,Unmodified
19950609.48.191,Summary,1995-06-09,16:05:00,3,Texas,-,-,0,0,0,33,0.1,Hardeman,-,-,-,-,-,-,-,-,-,-,-,-,,34.13,-99.5,-,-,1,,762,Unmodified
19950609.48.192,Summary,1995-06-09,16:08:00,3,Texas,-,-,0,0,0,23,0.1,Hardeman,-,-,-,-,-,-,-,-,-,-,-,-,,34.13,-99.5,-,-,1,,763,Unmodified
19950609.48.193,Summary,1995-06-09,16:16:00,3,Texas,-,-,0,0,0,100,0.1,Wilbarger,-,-,-,-,-,-,-,-,-,-,-,-,,34.15,-99.45,-,-,1,,764,Unmodified
19950609.48.194,Summary,1995-06-09,17:27:00,3,Texas,-,-,0,0,0,10,0.1,Brewster,-,-,-,-,-,-,-,-,-,-,-,-,,30.45,-103.57,-,-,1,,766,Unmodified
19950609.48.195,Summary,1995-06-09,18:45:00,3,Texas,-,-,0,0,0,10,0.1,Brewster,-,-,-,-,-,-,-,-,-,-,-,-,,30.37,-103.28,-,-,1,,768,Unmodified
19950609.48.196,Summary,1995-06-09,19:00:00,3,Texas,-,-,0,0,0,23,0.1,Wichita,-,-,-,-,-,-,-,-,-,-,-,-,,34.17,-98.63,-,-,1,,769,Unmodified
19950609.48.197,Summary,1995-06-09,19:00:00,3,Texas,-,-,0,0,0,23,0.1,Wichita,-,-,-,-,-,-,-,-,-,-,-,-,,34.03,-98.78,-,-,1,,770,Unmodified
19950609.48.198,Summary,1995-06-09,19:04:00,3,Texas,-,-,0,0,0,23,0.1,Wichita,-,-,-,-,-,-,-,-,-,-,-,-,,33.95,-98.85,-,-,1,,771,Unmodified
19950609.48.199,Summary,1995-06-09,19:20:00,3,Texas,-,-,0,0,0,23,0.1,Wichita,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.07,-98.57,-,-,1,,772,Unmodified
19950609.48.200,Summary,1995-06-09,19:32:00,3,Texas,-,-,0,0,0,23,0.1,Wichita,-,-,-,-,-,-,-,-,-,-,-,-,,34.1,-98.5,-,-,1,,773,Unmodified
19950609.48.201,Summary,1995-06-09,21:00:00,3,Texas,-,-,0,0,0,23,0.1,Wichita,-,-,-,-,-,-,-,-,-,-,-,-,,34.1,-98.68,-,-,1,,774,Unmodified
19950609.48.202,Summary,1995-06-09,21:15:00,3,Texas,-,-,0,0,0,23,0.1,Wichita,-,-,-,-,-,-,-,-,-,-,-,-,,34.1,-98.63,-,-,1,,775,Unmodified
19950610.48.203,Summary,1995-06-10,15:10:00,3,Texas,-,-,0,0,0,10,0.1,Terry,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.17,-102.27,-,-,1,,780,Unmodified
19950626.48.204,Summary,1995-06-26,19:15:00,3,Texas,-,-,0,0,0,10,0.1,Atascosa,-,-,-,-,-,-,-,-,-,-,-,-,,28.95,-98.48,-,-,1,,811,Unmodified
19950628.48.205,Summary,1995-06-28,16:25:00,3,Texas,-,-,1,0,0,10,0.1,Burnet,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.83,-98.23,-,-,1,,822,Unmodified
19950702.48.206,Summary,1995-07-02,18:00:00,3,Texas,-,-,0,0,0,10,0.1,Jones,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.62,-99.83,-,-,1,,839,Unmodified
19950702.48.207,Summary,1995-07-02,18:42:00,3,Texas,-,-,0,0,0,10,0.1,Motley,-,-,-,-,-,-,-,-,-,-,-,-,,34.23,-101.02,-,-,1,,840,Unmodified
19950702.48.208,Summary,1995-07-02,19:44:00,3,Texas,-,-,0,0,0,50,0.3,Carson,-,-,-,-,-,-,-,-,-,-,-,-,,35.48,-101.38,-,-,1,,842,Unmodified
19950702.48.209,Summary,1995-07-02,20:15:00,3,Texas,-,-,0,0,0,73,0.5,Carson,-,-,-,-,-,-,-,-,-,-,-,-,,35.38,-101.33,-,-,1,,843,Unmodified
19950704.48.210,Summary,1995-07-04,18:42:00,3,Texas,-,-,0,0,0,10,0.1,Montague,-,-,-,-,-,-,-,-,-,-,-,-,,33.42,-97.67,-,-,1,,864,Unmodified
19950722.48.211,Summary,1995-07-22,19:21:00,3,Texas,-,-,0,0,0,23,0.1,Hemphill,-,-,-,-,-,-,-,-,-,-,-,-,,35.8,-100.5,-,-,1,,938,Unmodified
19950723.48.212,Summary,1995-07-23,19:02:00,3,Texas,-,-,1,0,0,150,4,Armstrong,-,-,-,-,-,-,-,-,-,-,-,-,,35.17,-101.58,35.12,-101.52,1,,945,Unmodified
19950723.48.213,Summary,1995-07-23,19:50:00,3,Texas,-,-,0,0,0,100,2,Armstrong,-,-,-,-,-,-,-,-,-,-,-,-,,34.98,-101.37,-,-,1,,946,Unmodified
19950730.48.214,Summary,1995-07-30,17:30:00,3,Texas,-,-,0,0,0,10,0.1,Galveston,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.57,-94.4,-,-,1,,987,Unmodified
19950730.48.215,Summary,1995-07-30,21:30:00,3,Texas,-,-,0,0,0,10,0.1,Chambers,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.73,-94.6,-,-,1,,990,Unmodified
19950731.48.216,Summary,1995-07-31,19:57:00,3,Texas,-,-,0,0,0,33,1.5,Wise,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.03,-97.77,-,-,1,,991,Unmodified
19950801.48.217,Summary,1995-08-01,14:55:00,3,Texas,-,-,0,0,0,10,0.1,Nueces,-,-,-,-,-,-,-,-,-,-,-,-,,27.78,-97.67,-,-,1,,992,Unmodified
19950817.48.218,Summary,1995-08-17,17:35:00,3,Texas,-,-,0,0,0,40,0.4,Reeves,-,-,-,-,-,-,-,-,-,-,-,-,,31.48,-103.78,-,-,1,,1024,Unmodified
19950823.48.219,Summary,1995-08-23,16:39:00,3,Texas,-,-,0,0,0,10,0.1,Nueces,-,-,-,-,-,-,-,-,-,-,-,-,,27.87,-97.27,-,-,1,,1032,Unmodified
19950905.48.220,Summary,1995-09-05,08:35:00,3,Texas,-,-,0,0,0,13,0.5,Nacogdoches,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.5,-94.78,-,-,1,,1045,Unmodified
19950921.48.221,Summary,1995-09-21,14:15:00,3,Texas,-,-,0,0,0,20,0.2,Jefferson,-,-,-,-,-,-,-,-,-,-,-,-,,30,-93.93,-,-,1,,1060,Unmodified
19951002.48.222,Summary,1995-10-02,12:20:00,3,Texas,-,-,1,0,0,60,0.5,Culberson,-,-,-,-,-,-,-,-,-,-,-,-,,31.88,-104.65,-,-,1,,1064,Unmodified
19951215.48.223,Summary,1995-12-15,16:00:00,3,Texas,-,-,0,0,0,30,8.4,Titus,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.37,-95.12,33.37,-95.02,1,,1220,Unmodified
19951217.48.224,Summary,1995-12-17,03:30:00,3,Texas,-,-,0,0,0,10,0.1,San Patricio,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,28.1,-97.83,-,-,1,,1221,Unmodified
19951217.48.225,Summary,1995-12-17,04:10:00,3,Texas,-,-,0,0,1,10,0.1,Refugio,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,28.2,-97.28,-,-,1,,1222,Unmodified
19951217.48.226,Summary,1995-12-17,05:49:00,3,Texas,-,-,0,0,0,50,4,Polk,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,30.7,-94.93,30.73,-94.87,1,,1223,Unmodified
19951217.48.227,Summary,1995-12-17,08:05:00,3,Texas,-,-,0,0,0,10,0.1,Matagorda,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,28.72,-96.18,-,-,1,,1224,Unmodified
19951217.48.228,Summary,1995-12-17,08:10:00,3,Texas,-,-,0,0,0,10,0.1,Matagorda,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,28.87,-96.22,-,-,1,,1225,Unmodified
19951217.48.229,Summary,1995-12-17,08:10:00,3,Texas,-,-,0,0,0,50,2,Matagorda,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,28.95,-96.07,-,-,1,,1226,Unmodified
19951217.48.230,Summary,1995-12-17,09:45:00,3,Texas,-,-,0,0,0,10,0.1,Galveston,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.47,-95.05,-,-,1,,1227,Unmodified
19951218.48.231,Summary,1995-12-18,05:30:00,3,Texas,-,-,0,0,0,50,2,Montgomery,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.1,-95.23,-,-,1,,1230,Unmodified
19951218.48.232,Summary,1995-12-18,08:05:00,3,Texas,Louisiana,-,0,0,0,30,0.2,Sabine,Sabine,-,-,-,-,-,-,-,-,-,-,-,,31.43,-93.75,31.47,-93.65,2,,1231,Unmodified
19951218.48.232,State,1995-12-18,08:05:00,3,Louisiana,,,0,0,0,30,0.1,Sabine,-,-,-,-,-,-,-,-,-,-,-,-,,31.47,-93.67,31.47,-93.65,2,,1231,Unmodified
19951218.48.232,State,1995-12-18,08:05:00,3,Texas,,,0,0,0,30,0.1,Sabine,-,-,-,-,-,-,-,-,-,-,-,-,,31.43,-93.75,31.43,-93.65,2,,1231,Unmodified
19960117.48.1,Summary,1996-01-17,21:55:00,3,Texas,-,-,2,0,5,150,2.5,Fannin,-,-,-,-,-,-,-,-,-,-,-,$0.15,,33.72,-96.15,33.72,-96.15,1,,17,Unmodified
19960117.48.2,Summary,1996-01-17,22:33:00,3,Texas,-,-,1,0,1,50,3,Dallas,-,-,-,-,-,-,-,-,-,-,-,$0.75,,32.58,-96.85,32.58,-96.85,1,,18,Unmodified
19960117.48.3,Summary,1996-01-17,22:40:00,3,Texas,-,-,2,0,0,50,0.5,Dallas,-,-,-,-,-,-,-,-,-,-,-,$0.75,,32.6,-96.75,32.6,-96.75,1,,19,Unmodified
19960117.48.4,Summary,1996-01-17,22:42:00,3,Texas,-,-,1,0,0,50,1.5,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,32.6,-96.75,32.6,-96.75,1,,20,Unmodified
19960117.48.5,Summary,1996-01-17,22:43:00,3,Texas,-,-,1,0,0,50,1.2,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,32.6,-96.75,32.6,-96.75,1,,21,Unmodified
19960117.48.6,Summary,1996-01-17,22:47:00,3,Texas,-,-,0,0,0,10,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,32.6,-96.75,32.6,-96.75,1,,22,Unmodified
19960117.48.7,Summary,1996-01-17,22:47:00,3,Texas,-,-,0,0,0,50,2,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,32.6,-96.75,32.6,-96.75,1,,23,Unmodified
